season,pos,number,wiki_title,name,team,espn_id,note
1995,C,,Shaquille O'Neal,Shaquille O'Neal,,614,ppg · 29.3 ppg · 11.4 rpg
1995,C,,Hakeem Olajuwon,Hakeem Olajuwon,,619,ppg · 27.8 ppg · 10.8 rpg
1995,C,,David Robinson,David Robinson,,715,ppg · 27.6 ppg · 10.8 rpg
1995,G,,Michael Jordan,Michael Jordan,,1035,ppg · 26.9 ppg · 6.9 rpg · 5.3 apg
1995,F,,Karl Malone,Karl Malone,,501,ppg · 26.7 ppg · 10.6 rpg
1995,F,,Jim Jackson (basketball),Jim Jackson,,372,ppg · 25.7 ppg
1995,F,,Jamal Mashburn,Jamal Mashburn,,516,ppg · 24.1 ppg
1995,C,,,Patrick Ewing,,237,ppg · 23.9 ppg · 11.0 rpg
1995,F,,Charles Barkley,Charles Barkley,,37,ppg · 23.0 ppg · 11.1 rpg · 4.1 apg
1995,G,,Mitch Richmond,Mitch Richmond,,704,ppg · 22.8 ppg · 3.8 apg
1995,F,,Glen Rice,Glen Rice,,702,ppg · 22.3 ppg
1995,F,,Glenn Robinson,Glenn Robinson,,717,ppg · 21.9 ppg · 6.4 rpg
1995,G,,Clyde Drexler,Clyde Drexler,,3686,ppg · 21.8 ppg · 6.3 rpg · 4.8 apg
1995,F,,Cedric Ceballos,Cedric Ceballos,,141,ppg · 21.7 ppg · 8.0 rpg
1995,F,,Scottie Pippen,Scottie Pippen,,663,ppg · 21.4 ppg · 8.1 rpg · 5.2 apg
1995,F,,"Clifford Robinson (basketball, born 1966)",Clifford Robinson,,714,ppg · 21.3 ppg
1995,C,,Alonzo Mourning,Alonzo Mourning,,580,ppg · 21.3 ppg · 9.9 rpg
1995,F,,,Anfernee Hardaway,,302,ppg · 20.9 ppg · 7.2 apg
1995,G,,,Gary Payton,,640,ppg · 20.6 ppg · 7.1 apg
1995,G,,Latrell Sprewell,Latrell Sprewell,,800,ppg · 20.6 ppg · 4.0 apg
1995,G,,Dana Barros,Dana Barros,,40,ppg · 20.6 ppg · 7.5 apg
1995,F,,Derrick Coleman,Derrick Coleman,,156,ppg · 20.5 ppg · 10.6 rpg
1995,G,,Isaiah Rider,Isaiah Rider,,705,ppg · 20.4 ppg
1995,G,,Tim Hardaway,Tim Hardaway,,301,ppg · 20.1 ppg · 9.3 apg
1995,C,,Chris Webber,Chris Webber,,897,ppg · 20.1 ppg · 9.6 rpg · 4.7 apg
1995,F,,Grant Hill,Grant Hill,,336,ppg · 19.9 ppg · 6.4 rpg · 5.0 apg
1995,G,,Reggie Miller,Reggie Miller,,552,ppg · 19.6 ppg
1995,F,,Detlef Schrempf,Detlef Schrempf,,757,ppg · 19.2 ppg
1995,F,,Chris Mullin,Chris Mullin,,582,ppg · 19.0 ppg · 5.0 apg
1995,G,,Rod Strickland,Rod Strickland,,818,ppg · 18.9 ppg · 8.8 apg
1995,F,,,Larry D. Johnson,,392,ppg · 18.8 ppg · 7.2 rpg · 4.6 apg
1995,C,,Shawn Kemp,Shawn Kemp,,420,ppg · 18.7 ppg · 10.9 rpg
1995,G,,Jeff Malone,Jeff Malone,,3775,ppg · 18.4 ppg
1995,G,,Joe Dumars,Joe Dumars,,3689,ppg · 18.1 ppg · 5.5 apg
1995,F,,Sean Elliott,Sean Elliott,,225,ppg · 18.1 ppg
1995,F,,Clarence Weatherspoon,Clarence Weatherspoon,,896,ppg · 18.1 ppg · 6.9 rpg
1995,C,,Rik Smits,Rik Smits,,795,ppg · 17.9 ppg · 7.7 rpg
1995,F,,Danny Manning,Danny Manning,,506,ppg · 17.9 ppg
1995,F,,Dominique Wilkins,Dominique Wilkins,,3532,ppg · 17.8 ppg
1995,F,,Vin Baker,Vin Baker,,34,ppg · 17.7 ppg · 10.3 rpg
1995,F,,Dennis Rodman,Dennis Rodman,,726,rpg · 16.8 rpg
1995,C,,Dikembe Mutombo,Dikembe Mutombo,,588,rpg · 12.5 rpg
1995,F,,Tyrone Hill,Tyrone Hill,,334,rpg · 10.9 rpg
1995,C,,Kevin Willis,Kevin Willis,,937,rpg · 17.2 ppg · 10.9 rpg
1995,C,,Popeye Jones,Popeye Jones,,401,rpg · 10.6 rpg
1995,G,,John Stockton,John Stockton,,812,apg · 12.3 apg
1995,G,,Kenny Anderson (basketball),Kenny Anderson,,15,apg · 17.6 ppg · 9.4 apg
1995,G,,,Tyrone Bogues,,73,apg · 8.7 apg
1995,G,,Nick Van Exel,Nick Van Exel,,868,apg · 16.9 ppg · 8.2 apg
1995,G,,Avery Johnson,Avery Johnson,,390,apg · 8.2 apg
1996,G,,Michael Jordan,Michael Jordan,,1035,ppg · 30.4 ppg · 6.6 rpg · 4.3 apg
1996,C,,Hakeem Olajuwon,Hakeem Olajuwon,,619,ppg · 26.9 ppg · 10.9 rpg
1996,C,,Shaquille O'Neal,Shaquille O'Neal,,614,ppg · 26.6 ppg · 11.0 rpg
1996,F,,Karl Malone,Karl Malone,,501,ppg · 25.7 ppg · 9.8 rpg · 4.2 apg
1996,C,,David Robinson,David Robinson,,715,ppg · 25.0 ppg · 12.2 rpg
1996,C,,Chris Webber,Chris Webber,,897,ppg · 23.7 ppg · 7.6 rpg · 5.0 apg
1996,F,,Jamal Mashburn,Jamal Mashburn,,516,ppg · 23.4 ppg
1996,F,,Charles Barkley,Charles Barkley,,37,ppg · 23.2 ppg · 11.6 rpg · 3.7 apg
1996,C,,Alonzo Mourning,Alonzo Mourning,,580,ppg · 23.2 ppg · 10.4 rpg
1996,G,,Mitch Richmond,Mitch Richmond,,704,ppg · 23.1 ppg
1996,C,,,Patrick Ewing,,237,ppg · 22.5 ppg · 10.6 rpg
1996,F,,Juwan Howard,Juwan Howard,,351,ppg · 22.1 ppg · 8.1 rpg · 4.4 apg
1996,F,,,Anfernee Hardaway,,302,ppg · 21.7 ppg · 7.1 apg
1996,F,,Glen Rice,Glen Rice,,702,ppg · 21.6 ppg
1996,F,,Cedric Ceballos,Cedric Ceballos,,141,ppg · 21.2 ppg · 6.9 rpg
1996,G,,Reggie Miller,Reggie Miller,,552,ppg · 21.1 ppg
1996,F,,Vin Baker,Vin Baker,,34,ppg · 21.1 ppg · 9.9 rpg
1996,F,,"Clifford Robinson (basketball, born 1966)",Clifford Robinson,,714,ppg · 21.1 ppg
1996,F,,,Larry D. Johnson,,392,ppg · 20.5 ppg · 8.4 rpg · 4.4 apg
1996,F,,Glenn Robinson,Glenn Robinson,,717,ppg · 20.2 ppg
1996,F,,Grant Hill,Grant Hill,,336,ppg · 20.2 ppg · 9.8 rpg · 6.8 apg
1996,F,,Sean Elliott,Sean Elliott,,225,ppg · 20.0 ppg
1996,G,,Allan Houston,Allan Houston,,349,ppg · 19.7 ppg
1996,C,,,Dino Radja,,3823,ppg · 19.7 ppg · 9.8 rpg
1996,C,,Shawn Kemp,Shawn Kemp,,420,ppg · 19.6 ppg · 11.4 rpg
1996,G,,Isaiah Rider,Isaiah Rider,,705,ppg · 19.6 ppg
1996,F,,Jim Jackson (basketball),Jim Jackson,,372,ppg · 19.6 ppg
1996,F,,Scottie Pippen,Scottie Pippen,,663,ppg · 19.4 ppg · 6.4 rpg · 5.9 apg
1996,G,,Clyde Drexler,Clyde Drexler,,3686,ppg · 19.3 ppg · 7.2 rpg · 5.8 apg
1996,G,,Terrell Brandon,Terrell Brandon,,92,ppg · 19.3 ppg · 6.5 apg
1996,G,,,Gary Payton,,640,ppg · 19.3 ppg · 7.5 apg
1996,F,,Jerry Stackhouse,Jerry Stackhouse,,802,ppg · 19.2 ppg · 3.9 apg
1996,G,,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,,1,ppg · 19.2 ppg · 6.8 apg
1996,F,,George McCloud,George McCloud,,524,ppg · 18.9 ppg
1996,G,,Latrell Sprewell,Latrell Sprewell,,800,ppg · 18.9 ppg · 4.2 apg
1996,G,,Rod Strickland,Rod Strickland,,818,ppg · 18.7 ppg · 9.6 apg
1996,G,,Kevin Johnson (basketball player),Kevin Johnson,,391,ppg · 18.7 ppg · 9.2 apg
1996,C,,Rik Smits,Rik Smits,,795,ppg · 18.5 ppg · 6.9 rpg
1996,F,,,Armon Gilliam,,271,ppg · 18.3 ppg · 9.1 rpg
1996,G,,Steve Smith (basketball),Steve Smith,,781,ppg · 18.1 ppg
1996,F,,Dennis Rodman,Dennis Rodman,,726,rpg · 14.9 rpg
1996,C,,Dikembe Mutombo,Dikembe Mutombo,,588,rpg · 11.8 rpg
1996,C,,Popeye Jones,Popeye Jones,,401,rpg · 10.8 rpg
1996,F,,Loy Vaught,Loy Vaught,,875,rpg · 16.2 ppg · 10.1 rpg
1996,C,,Jayson Williams,Jayson Williams,,917,rpg · 10.0 rpg
1996,G,,John Stockton,John Stockton,,812,apg · 11.2 apg
1996,G,,Jason Kidd,Jason Kidd,,429,apg · 16.6 ppg · 6.8 rpg · 9.7 apg
1996,G,,Avery Johnson,Avery Johnson,,390,apg · 9.6 apg
1996,G,,Kenny Anderson (basketball),Kenny Anderson,,15,apg · 15.2 ppg · 8.3 apg
1996,G,,Tim Hardaway,Tim Hardaway,,301,apg · 15.2 ppg · 8.0 apg
1997,G,,Michael Jordan,Michael Jordan,,1035,ppg · 29.6 ppg · 4.3 apg
1997,F,,Karl Malone,Karl Malone,,501,ppg · 27.4 ppg · 9.9 rpg · 4.5 apg
1997,F,,Glen Rice,Glen Rice,,702,ppg · 26.8 ppg
1997,C,,Shaquille O'Neal,Shaquille O'Neal,,614,ppg · 26.2 ppg · 12.5 rpg
1997,G,,Mitch Richmond,Mitch Richmond,,704,ppg · 25.9 ppg · 4.2 apg
1997,G,,Latrell Sprewell,Latrell Sprewell,,800,ppg · 24.2 ppg · 6.3 apg
1997,G,,Allen Iverson,Allen Iverson,,366,ppg · 23.5 ppg · 7.5 apg
1997,C,,Hakeem Olajuwon,Hakeem Olajuwon,,619,ppg · 23.2 ppg · 9.2 rpg
1997,C,,,Patrick Ewing,,237,ppg · 22.4 ppg · 10.7 rpg
1997,F,,LaPhonso Ellis,LaPhonso Ellis,,229,ppg · 21.9 ppg · 7.0 rpg
1997,F,,Kendall Gill,Kendall Gill,,269,ppg · 21.8 ppg · 4.0 apg
1997,G,,,Gary Payton,,640,ppg · 21.8 ppg · 7.1 apg
1997,G,,Reggie Miller,Reggie Miller,,552,ppg · 21.6 ppg
1997,F,,Grant Hill,Grant Hill,,336,ppg · 21.4 ppg · 9.0 rpg · 7.3 apg
1997,F,,Glenn Robinson,Glenn Robinson,,717,ppg · 21.1 ppg
1997,F,,Vin Baker,Vin Baker,,34,ppg · 21.0 ppg · 10.3 rpg
1997,F,,Jerry Stackhouse,Jerry Stackhouse,,802,ppg · 20.7 ppg
1997,F,,Tom Gugliotta,Tom Gugliotta,,287,ppg · 20.6 ppg · 8.7 rpg · 4.1 apg
1997,F,,,Anfernee Hardaway,,302,ppg · 20.5 ppg · 5.6 apg
1997,G,,Tim Hardaway,Tim Hardaway,,301,ppg · 20.3 ppg · 8.6 apg
1997,F,,Scottie Pippen,Scottie Pippen,,663,ppg · 20.2 ppg · 5.7 apg
1997,G,,Damon Stoudamire,Damon Stoudamire,,817,ppg · 20.2 ppg · 8.8 apg
1997,G,,Kevin Johnson (basketball player),Kevin Johnson,,391,ppg · 20.1 ppg · 9.3 apg
1997,G,,Steve Smith (basketball),Steve Smith,,781,ppg · 20.1 ppg · 4.2 apg
1997,C,,Chris Webber,Chris Webber,,897,ppg · 20.1 ppg · 10.3 rpg · 4.6 apg
1997,C,,Alonzo Mourning,Alonzo Mourning,,580,ppg · 19.8 ppg · 9.9 rpg
1997,G,,Terrell Brandon,Terrell Brandon,,92,ppg · 19.5 ppg · 6.3 apg
1997,F,,Charles Barkley,Charles Barkley,,37,ppg · 19.2 ppg · 13.5 rpg · 4.7 apg
1997,F,,Juwan Howard,Juwan Howard,,351,ppg · 19.1 ppg · 8.0 rpg · 3.8 apg
1997,C,,Chris Gatling,Chris Gatling,,265,ppg · 19.0 ppg · 7.9 rpg
1997,C,,Shawn Kemp,Shawn Kemp,,420,ppg · 18.7 ppg · 10.0 rpg
1997,F,,Shareef Abdur-Rahim,Shareef Abdur-Rahim,,3,ppg · 18.7 ppg · 6.9 rpg
1997,F,,Joe Smith (basketball),Joe Smith,,788,ppg · 18.7 ppg · 8.5 rpg
1997,F,,Antonio McDyess,Antonio McDyess,,530,ppg · 18.3 ppg · 7.3 rpg
1997,F,,Dominique Wilkins,Dominique Wilkins,,3532,ppg · 18.2 ppg
1997,F,,Christian Laettner,Christian Laettner,,453,ppg · 18.1 ppg · 8.8 rpg
1997,F,,Derrick Coleman,Derrick Coleman,,156,ppg · 18.1 ppg · 10.1 rpg
1997,G,,Clyde Drexler,Clyde Drexler,,3686,ppg · 18.0 ppg · 5.7 apg
1997,C,,David Robinson,David Robinson,,715,ppg · 17.7 ppg · 8.5 rpg
